trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
118	5.015384968933436	5132	197	365	82353	69701	32.09392049883086	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28002244668911336	-1996.0	0.14347826086956522	-33.0	0.0	0.0	0.09232888790918109	-8377.0	0.38584352321304305	19406.0	0.26069362567875226	6.636569208146238	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	107	296	9	0	0	False	0.2	1	None	None
119	4.755529478216598	5071	188	365	83323	69559	32.86255176493788	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28858024691358025	-2057.0	0.1826086956521739	-42.0	0.0	0.0	0.08163782651824093	-7407.0	0.38302018093249823	19264.0	0.2908865258485464	7.40520047425326	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	193	179	57	0	0	False	0.2	1	None	None
120	6.350296372728238	5659	206	365	110268	98869	38.970842905106906	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.20608866442199775	-1469.0	0.10434782608695652	-24.0	0.0	0.0	0.21534222418163781	19538.0	0.9657818868674819	48574.0	0.5308286577074949	13.513491614422282	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	146	300	90	0	0	False	0.2	1	None	None
121	7.8917089475418365	6107	192	365	146566	116998	47.99934501391846	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14323793490460157	-1021.0	0.16521739130434782	-38.0	0.0	0.0	0.6154083544582828	55836.0	1.3262352122477383	66703.0	0.8854807189419749	22.541993723233833	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	118	269	29	0	0	False	0.35000000000000003	1	None	None
122	6.890759667758622	2658	196	365	20489	18856	15.416854778028593	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.627104377104377	-4470.0	0.14782608695652175	-34.0	0.0	0.0	0.7741761269701312	-70241.0	0.6250919574510388	-31439.0	0.39440460234879415	-10.04049651265603	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	gamma(3,1)	7128	230	365	57	260	61	0	0	False	0.05	1	None	None
123	11.799053645791627	5220	193	365	79149	79140	30.32528735632184	4.0	47.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2676767676767677	-1908.0	0.1608695652173913	-37.0	0.0	0.0	0.1276424556376061	-11581.0	0.5735162541008052	28845.0	0.19121926747416557	4.867936065637217	3.0	3.0	3.7	37.0	empirical	pareto(a=1.3,xm=1.0)	7128	230	365	149	208	52	0	0	False	0.2	1	None	None
124	6.558859914177643	881	190	365	38851	20638	88.19750283768445	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8764029180695847	-6247.0	0.17391304347826086	-40.0	0.0	0.0	0.5717954370109115	-51879.0	0.5896610000994135	-29657.0	2.4645200056597307	62.740151546999826	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	negbin(r=2.0,p=0.25)	7128	230	365	159	205	38	0	0	False	0.1	1	None	None
125	21.39529401670055	7000	184	365	389745	276623	111.35571428571428	7.0	29.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.017957351290684626	-128.0	0.2	-46.0	0.0	0.0	3.295657445166979	299015.0	4.500009941346058	226328.0	3.3742066098786037	85.89836299502966	6.0	6.0	1.9	19.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	166	282	92	0	0	False	0.35000000000000003	2	None	None
126	8.271219788514703	5874	188	365	20804	20744	7.083418454204971	3.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17592592592592593	-1254.0	0.1826086956521739	-42.0	0.0	0.0	0.7707042874462692	-69926.0	0.5875534347350632	-29551.0	0.7217535173505288	-18.373932836479653	2.0	2.0	0.1	-1.0	gamma(2,2)	negbin(r=2.0,p=0.25)	7128	230	365	110	288	18	0	0	False	0.05	1	None	None
127	7.66173079306931	5481	181	365	47453	46793	17.315453384418902	3.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.23106060606060605	-1647.0	0.21304347826086956	-49.0	0.0	0.0	0.4769866637275433	-43277.0	0.06962918779202704	-3502.0	0.3198250208082336	-8.141897906265722	2.0	2.0	0.8	8.0	lognorm(mu=0,s=1.4)	negbin(r=1.2,p=0.35)	7128	230	365	60	230	15	0	0	False	0.15000000000000002	1	None	None
128	4.786356572980674	5329	202	365	96121	79190	36.07468568211672	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.252384960718294	-1799.0	0.12173913043478261	-28.0	0.0	0.0	0.059418053565524084	5391.0	0.5745103887066308	28895.0	0.4170635927594401	10.617334391432099	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	170	247	65	0	0	False	0.1	2	None	None
129	15.965913771596794	6864	218	365	301822	226668	87.9434731934732	5.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.037037037037037035	-264.0	0.05217391304347826	-12.0	0.0	0.0	2.3265953929240606	211092.0	3.5067700566656725	176373.0	2.4545413695749856	62.48612190278857	4.0	4.0	1.3	13.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	279	282	114	0	0	False	0.15000000000000002	3	None	None
130	4.911904251534725	5337	196	365	91823	74150	34.409968146899004	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25126262626262624	-1791.0	0.14782608695652175	-34.0	0.0	0.0	0.01204673206216246	1093.0	0.4743016204394075	23855.0	0.3516711834624496	8.95261685621438	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	205	163	100	0	0	False	0.2	1	None	None
131	5.423567084367313	3891	152	365	44190	36654	22.71395528141866	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4541245791245791	-3237.0	0.3391304347826087	-78.0	0.0	0.0	0.512950512509644	-46540.0	0.271219803161348	-13641.0	0.10776439300147578	-2.7433960092659646	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	gamma(0.5,1.0)	7128	230	365	237	134	87	0	0	False	0.05	2	None	None
132	47.43138940259177	6955	205	365	293945	287438	84.52767792954708	25.0	116.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.024270482603815938	-173.0	0.10869565217391304	-25.0	0.0	0.0	2.239777361401962	203215.0	4.715041256586142	237143.0	2.3203642030299325	59.070326638862454	24.0	24.0	10.6	106.0	gamma(1,2)	negbin(r=2.0,p=0.25)	7128	230	365	157	181	125	0	0	False	0.3	2	None	None
133	47.020514691892664	7123	210	365	206986	204846	58.11764705882353	32.0	77.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0007014590347923681	-5.0	0.08695652173913043	-20.0	0.0	0.0	1.2813402402733385	116256.0	3.0728899492991353	154551.0	1.2829416303058203	32.66029576813891	31.0	31.0	6.7	67.0	gamma(3,1)	pareto(a=1.6,xm=1.0)	7128	230	365	204	197	111	0	0	False	0.4	1	None	None
134	4.55870829235479	4942	215	365	78106	65166	31.609065155807365	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.30667789001122336	-2186.0	0.06521739130434782	-15.0	0.0	0.0	0.13913810206106028	-12624.0	0.2956755144646585	14871.0	0.2416478366063865	6.1517138651227405	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	221	203	104	0	0	False	0.15000000000000002	1	None	None
135	6.536810206474712	2843	205	365	25125	22907	17.674991206472036	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6011503928170595	-4285.0	0.10869565217391304	-25.0	0.0	0.0	0.7230794665491017	-65605.0	0.5445471716870465	-27388.0	0.30570187744002714	-7.782360084212588	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	116	271	88	0	0	False	0.05	1	None	None
136	4.862785423788587	5221	205	365	84975	71637	32.5512353955181	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2675364758698092	-1907.0	0.10869565217391304	-25.0	0.0	0.0	0.06342995701532018	-5755.0	0.4243364151506114	21342.0	0.27865758789404277	7.093884104833474	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	189	122	110	0	0	False	0.2	1	None	None
137	10.200153851261152	6368	206	365	182818	136354	57.41771356783919	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10662177328843996	-760.0	0.10434782608695652	-24.0	0.0	0.0	1.0149674859473161	92088.0	1.7110846008549558	86059.0	1.2554472738430384	31.96036227715457	3.0	3.0	0.6	6.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	227	240	143	0	0	False	0.15000000000000002	2	None	None
138	30.551174436926	7125	206	365	162292	160466	45.55564912280702	19.0	61.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.00042087542087542086	-3.0	0.10434782608695652	-24.0	0.0	0.0	0.7887358095448033	71562.0	2.190496073168307	110171.0	0.7894889614646117	20.098297832122395	18.0	18.0	5.1	51.0	negbin(r=1.2,p=0.35)	pareto(a=1.6,xm=1.0)	7128	230	365	166	85	135	0	0	False	0.2	2	None	None
139	7.687667069355564	6032	201	365	144363	114924	47.86571618037135	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1537598204264871	-1096.0	0.12608695652173912	-29.0	0.0	0.0	0.5911275212167971	53633.0	1.2849985087980913	64629.0	0.8802315933742256	22.408364889686727	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	265	150	90	0	0	False	0.3	1	None	None
140	6.9381066677447105	1422	203	365	87072	39951	122.46413502109705	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8005050505050505	-5706.0	0.11739130434782609	-27.0	0.0	0.0	0.04031742532789596	-3658.0	0.2056665672532061	-10344.0	3.810560754052572	97.00678373041242	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	gamma(3,1)	7128	230	365	149	156	112	0	0	False	0.1	2	None	None
141	11.198929984413343	6289	184	365	55316	55079	17.59134997614883	6.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11770482603815938	-839.0	0.2	-46.0	0.0	0.0	0.39032293618428304	-35414.0	0.09511879908539617	4784.0	0.30898742075394653	-7.866001314535794	5.0	5.0	1.4	14.0	gamma(1,2)	gamma(2,2)	7128	230	365	165	214	12	0	0	False	0.15000000000000002	1	None	None
142	6.394034606679117	5614	148	365	109450	84859	38.991806198788744	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.21240179573512907	-1514.0	0.3565217391304348	-82.0	0.0	0.0	0.20632646313237077	18720.0	0.6872253703151406	34564.0	0.5316521249033735	13.53445490810412	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.4)	7128	230	365	171	83	107	0	0	False	0.3	1	None	None
143	21.064649980834034	7115	215	365	117846	116966	33.12607167955024	13.0	44.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.001823793490460157	-13.0	0.06521739130434782	-15.0	0.0	0.0	0.298864763584261	27116.0	1.32559896610001	66671.0	0.30123795289228555	7.668720388865619	12.0	12.0	3.4	34.0	negbin(r=1.2,p=0.35)	pareto(a=1.6,xm=1.0)	7128	230	365	369	195	90	0	0	False	0.2	1	None	None
144	4.716701431355426	5220	181	365	88461	71739	33.89310344827586	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2676767676767677	-1908.0	0.21304347826086956	-49.0	0.0	0.0	0.025008266284580624	-2269.0	0.4263644497464957	21444.0	0.33136802259071046	8.435752157591235	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	135	169	52	0	0	False	0.25	1	None	None
145	7.211858686744185	1316	162	365	77443	34058	117.69452887537994	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8153759820426487	-5812.0	0.2956521739130435	-68.0	0.0	0.0	0.14644549763033177	-13287.0	0.3228352718958147	-16237.0	3.623204021953644	92.23717758469532	1.0	1.0	0.2	-2.0	zipf(s=1.7,q=0.5)	empirical	7128	230	365	82	255	39	0	0	False	0.1	2	None	None
146	15.031789293468401	7110	151	365	85395	83467	24.0210970464135	10.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0025252525252525255	-18.0	0.34347826086956523	-79.0	0.0	0.0	0.058800837650170835	-5335.0	0.6595486628889552	33172.0	0.056418054960677616	-1.4362542442711224	9.0	9.0	1.4	14.0	pareto(a=1.6,xm=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	103	128	20	0	0	False	0.35000000000000003	1	None	None
147	14.683016310075601	5772	201	365	98219	97139	34.03291753291753	7.0	44.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19023569023569023	-1356.0	0.12608695652173912	-29.0	0.0	0.0	0.08254160696572248	7489.0	0.9313848295059151	46844.0	0.33686011338386507	8.575566242232906	6.0	6.0	3.4	34.0	gamma(0.5,1.0)	gamma(2,2)	7128	230	365	249	164	95	0	0	False	0.1	2	None	None
148	5.5290553984987305	4964	209	365	73869	67585	29.761885576148266	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.30359147025813693	-2164.0	0.09130434782608696	-21.0	0.0	0.0	0.18583709908519783	-16861.0	0.34377174669450244	17290.0	0.1690880656165813	4.304534285463642	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	215	118	82	0	0	False	0.2	1	None	None
149	6.8338570918175305	5696	206	365	119581	96770	41.987710674157306	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.20089786756453423	-1432.0	0.10434782608695652	-24.0	0.0	0.0	0.31798743524743744	28851.0	0.924048116114922	46475.0	0.6493354000076782	16.530359383472682	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	207	95	103	0	0	False	0.3	1	None	None
150	7.701399690456885	5487	208	365	45749	45329	16.675414616365956	3.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2302188552188552	-1641.0	0.09565217391304348	-22.0	0.0	0.0	0.4957676622947206	-44981.0	0.09873744905060144	-4966.0	0.3449666296403806	-8.781936674318668	2.0	2.0	0.8	8.0	lognorm(mu=0,s=1.4)	pareto(a=1.6,xm=1.0)	7128	230	365	129	229	78	0	0	False	0.05	2	None	None
151	6.840020173186645	5737	131	365	125090	86896	43.60815757364476	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19514590347923683	-1391.0	0.43043478260869567	-99.0	0.0	0.0	0.378706050920313	34360.0	0.7277264141564768	36601.0	0.712988797448142	18.150806282960136	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	139	217	64	0	0	False	0.1	3	None	None
152	4.835621164969183	4662	193	365	62691	53897	26.894465894465895	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.34595959595959597	-2466.0	0.1608695652173913	-37.0	0.0	0.0	0.3090378044748154	-28039.0	0.0716174570036783	3602.0	0.05645185107325528	1.4371146037812714	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	123	277	18	0	0	False	0.15000000000000002	1	None	None
153	7.9558046661622	6790	192	365	56687	55422	16.69720176730486	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.047418630751964085	-338.0	0.16521739130434782	-38.0	0.0	0.0	0.3752121679709027	-34043.0	0.10193856248135998	5127.0	0.3441108001909564	-8.760149523379763	3.0	3.0	0.4	4.0	pareto(a=1.3,xm=1.0)	gamma(2,2)	7128	230	365	29	276	43	0	0	False	0.15000000000000002	1	None	None
154	7.139328503292981	5814	199	365	125309	102061	43.10595115239078	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.18434343434343434	-1314.0	0.13478260869565217	-31.0	0.0	0.0	0.38111980601785517	34579.0	1.02924744010339	51766.0	0.6932614340033146	17.648599861706156	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	151	292	50	0	0	False	0.25	1	None	None
155	6.882243323272787	3420	176	365	31664	30033	18.516959064327484	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5202020202020202	-3708.0	0.23478260869565218	-54.0	0.0	0.0	0.6510084867188362	-59066.0	0.4028631076647778	-20262.0	0.2726282144245216	-6.94039222635714	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	105	209	11	0	0	False	0.1	1	None	None
156	6.13888923331343	3507	120	365	35168	28506	20.055888223552895	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.507996632996633	-3621.0	0.4782608695652174	-110.0	0.0	0.0	0.6123884051581616	-55562.0	0.43322397852669253	-21789.0	0.2121769466687698	-5.401463067131729	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	161	126	83	0	0	False	0.1	1	None	None
157	5.71282226160411	5344	168	365	95697	76053	35.814745508982035	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.250280583613917	-1784.0	0.26956521739130435	-62.0	0.0	0.0	0.05474484734927808	4967.0	0.5121383835371309	25758.0	0.4068527829164772	10.357394218297411	2.0	2.0	0.0	0.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	77	143	20	0	0	False	0.2	2	None	None
158	11.260065734376457	6697	171	365	70026	69430	20.912647454083917	6.0	25.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.060465768799102135	-431.0	0.2565217391304348	-59.0	0.0	0.0	0.22819354127631433	-20704.0	0.38045531364946816	19135.0	0.1785222580584693	-4.544703836600707	5.0	5.0	1.5	15.0	lognorm(mu=0,s=1.0)	gamma(1,2)	7128	230	365	262	183	61	0	0	False	0.15000000000000002	1	None	None
159	12.682464536053217	7098	198	365	40770	40656	11.487743026204564	8.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.004208754208754209	-30.0	0.1391304347826087	-32.0	0.0	0.0	0.5506447701972886	-49960.0	0.1916492693110647	-9639.0	0.548745551136415	-13.96960826448006	7.0	7.0	0.5	5.0	uniform	pareto(a=1.6,xm=1.0)	7128	230	365	203	154	65	0	0	False	0.1	1	None	None
160	16.90003169341901	7057	132	365	79299	78628	22.473855746067734	11.0	30.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.009960718294051627	-71.0	0.4260869565217391	-98.0	0.0	0.0	0.12598919872148132	-11431.0	0.5633363157371508	28333.0	0.11719583512635948	-2.98349554461689	10.0	10.0	2.0	20.0	gamma(3,1)	gamma(0.5,1.0)	7128	230	365	119	237	37	0	0	False	0.2	1	None	None
161	15.104401585962098	5791	212	365	101463	100573	35.04161630115697	7.0	47.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.18757014590347923	-1337.0	0.0782608695652174	-18.0	0.0	0.0	0.11829604320511407	10733.0	0.9996619942340192	50278.0	0.3764831973693756	9.584265010472347	6.0	6.0	3.7	37.0	gamma(0.5,1.0)	uniform	7128	230	365	145	229	39	0	0	False	0.25	1	None	None
162	6.900670169104712	5753	211	365	123492	98946	42.931340170345905	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19290123456790123	-1375.0	0.08260869565217391	-19.0	0.0	0.0	0.36109335390719716	32762.0	0.9673128541604533	48651.0	0.6864024729098733	17.47398887966128	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	184	189	109	0	0	False	0.25	1	None	None
163	6.757550352221026	2803	188	365	22638	20647	16.152693542632893	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6067620650953984	-4325.0	0.1826086956521739	-42.0	0.0	0.0	0.7504904662184504	-68092.0	0.5894820558703648	-29648.0	0.36549983703357625	-9.304657748051731	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	118	246	69	0	0	False	0.05	1	None	None
164	4.73502071817923	3181	192	365	73929	52587	46.481609556743166	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5537317620650954	-3947.0	0.16521739130434782	-38.0	0.0	0.0	0.18517579631874792	-16801.0	0.04557113033104682	2292.0	0.8258619691417683	21.024258266058542	1.0	1.0	0.2	-2.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	137	200	37	0	0	False	0.2	1	None	None
165	11.816976904155808	6837	210	365	53459	53274	15.638145385402954	7.0	21.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.040824915824915826	-291.0	0.08695652173913043	-20.0	0.0	0.0	0.41079025680590764	-37271.0	0.059230539815090966	2979.0	0.3857120009525391	-9.81920590528167	6.0	6.0	1.1	11.0	negbin(r=2.0,p=0.25)	negbin(r=2.0,p=0.25)	7128	230	365	294	278	18	0	0	False	0.05	2	None	None
166	11.112163382907003	5398	193	365	263672	154180	97.69247869581326	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24270482603815938	-1730.0	0.1608695652173913	-37.0	0.0	0.0	1.9061170505896616	172942.0	2.065513470523909	103885.0	2.837495801519657	72.23512740512864	2.0	2.0	0.3	3.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	60	287	17	0	0	False	0.35000000000000003	2	None	None
167	5.677986608772801	3910	118	365	117327	66165	60.013810741687976	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.45145903479236815	-3218.0	0.48695652173913045	-112.0	0.0	0.0	0.2931444946544693	26597.0	0.31553832388905456	15870.0	1.357425564679554	34.55645945100335	1.0	1.0	0.1	-1.0	zipf(s=1.4,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	157	177	42	0	0	False	0.35000000000000003	1	None	None
168	25.039163900978895	6119	191	365	178694	174418	58.40627553521817	11.0	76.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1415544332210999	-1009.0	0.16956521739130434	-39.0	0.0	0.0	0.9695139424666593	87964.0	2.4678993935778903	124123.0	1.2942793564148303	32.94892424453354	10.0	10.0	6.6	66.0	gamma(0.5,1.0)	negbin(r=2.0,p=0.25)	7128	230	365	164	219	27	0	0	False	0.15000000000000002	3	None	None
169	6.22991330307997	1405	178	365	17899	14916	25.479003558718862	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8028900112233446	-5723.0	0.22608695652173913	-52.0	0.0	0.0	0.8027223630552188	-72831.0	0.7034297643900984	-35379.0	0.0008505310622068108	0.02165226803423792	1.0	1.0	0.4	-4.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	159	209	10	0	0	False	0.05	1	None	None
170	5.682726076749668	3885	195	365	41126	36008	21.17168597168597	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.45496632996632996	-3243.0	0.15217391304347827	-35.0	0.0	0.0	0.5467210404496858	-49604.0	0.28406402226861516	-14287.0	0.16834686649301445	-4.285665318998653	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	196	207	33	0	0	False	0.1	1	None	None
171	9.255060609171263	6658	199	365	20777	20745	6.241213577650946	4.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06593714927048261	-470.0	0.13478260869565217	-31.0	0.0	0.0	0.7710018736911716	-69953.0	0.5875335520429467	-29550.0	0.7548364907886259	-19.216137713033678	3.0	3.0	0.2	-2.0	uniform	pareto(a=1.6,xm=1.0)	7128	230	365	61	260	60	0	0	False	0.05	1	None	None
172	6.439520617034016	3376	161	365	31495	27724	18.658175355450236	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5263748597081931	-3752.0	0.3	-69.0	0.0	0.0	0.65287115617767	-59235.0	0.44877224376180536	-22571.0	0.2670810430196777	-6.799175935234388	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.0)	7128	230	365	32	247	14	0	0	False	0.1	1	None	None
173	22.18257573103864	7018	202	365	408608	294081	116.44571102878312	7.0	30.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.015432098765432098	-110.0	0.12173913043478261	-28.0	0.0	0.0	3.503560013226055	317878.0	4.8471219803161345	243786.0	3.574148728166902	90.9883597380985	6.0	6.0	2.0	20.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	132	176	72	0	0	False	0.35000000000000003	3	None	None
174	6.462539794238648	5685	209	365	113270	91248	39.84872471416007	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.20244107744107745	-1443.0	0.09130434782608696	-21.0	0.0	0.0	0.24842940592968146	22540.0	0.8142558902475395	40953.0	0.5653130704427035	14.391373423475446	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	234	234	24	0	0	False	0.25	1	None	None
175	6.678535041371143	5647	193	365	116252	92734	41.17301221887728	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.20777216610549945	-1481.0	0.1608695652173913	-37.0	0.0	0.0	0.2812961534222418	25522.0	0.8438015707326773	42439.0	0.6173329168751089	15.715660928192658	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	59	188	96	0	0	False	0.3	1	None	None
176	26.39611478038047	6818	187	365	236336	226065	69.32707538867703	11.0	71.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04349046015712683	-310.0	0.18695652173913044	-43.0	0.0	0.0	1.6048275101950844	145606.0	3.4947807933194155	175770.0	1.723263492618152	43.8697240979924	10.0	10.0	6.1	61.0	lognorm(mu=0,s=1.4)	negbin(r=2.0,p=0.25)	7128	230	365	219	169	36	0	0	False	0.3	2	None	None
