trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
125	3.8126803392853965	5293	208	365	20076	20076	7.585868127715851	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2574354657687991	-1835.0	0.09565217391304348	-22.0	0.0	0.0	0.7787280943458613	-70654.0	0.6008350730688935	-30219.0	0.7020165986203097	-17.871483162968772	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	185	75	124	0	0	False	0.05	1	None	None
126	6.524830726712358	4516	209	365	39555	39515	17.517714791851194	4.0	26.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3664421997755331	-2612.0	0.09130434782608696	-21.0	0.0	0.0	0.5640361512178993	-51175.0	0.21433542101600556	-10780.0	0.3118799127283406	-7.93963649883343	3.0	3.0	1.6	16.0	empirical	gamma(3,1)	7128	230	365	185	75	122	0	0	False	0.1	1	None	None
127	5.7085805398616785	5946	214	365	20486	20467	6.890682811974437	4.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.16582491582491582	-1182.0	0.06956521739130435	-16.0	0.0	0.0	0.7742091921084536	-70244.0	0.5930609404513371	-29828.0	0.7293244401865216	-18.566668478710188	3.0	3.0	0.0	0.0	gamma(2,2)	gamma(3,1)	7128	230	365	210	86	117	0	0	False	0.05	1	None	None
128	3.9359341365318845	5137	201	365	18349	18339	7.143858283044579	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.279320987654321	-1991.0	0.12608695652173912	-29.0	0.0	0.0	0.7977625923068444	-72381.0	0.6353713092752759	-31956.0	0.7193793572052146	-18.313493007640044	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	187	50	124	0	0	False	0.05	1	None	None
129	5.803438841724117	5935	204	365	37473	37438	12.627801179443976	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.16736812570145904	-1193.0	0.11304347826086956	-26.0	0.0	0.0	0.586983357213711	-53257.0	0.2556317725420022	-12857.0	0.5039624886637459	-12.829550111240648	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	220	73	95	0	0	False	0.1	1	None	None
130	4.047234924673605	5298	150	365	20437	20398	7.714986787466969	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25673400673400676	-1830.0	0.34782608695652173	-80.0	0.0	0.0	0.7747492560343877	-70293.0	0.5944328462073765	-29897.0	0.6969446389228229	-17.742364503217654	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(0.5,1.0)	7128	230	365	198	90	114	0	0	False	0.05	1	None	None
131	3.872096119527262	5139	209	365	18970	18970	7.3827592916909905	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.27904040404040403	-1989.0	0.09130434782608696	-21.0	0.0	0.0	0.790918108674088	-71760.0	0.6228253305497564	-31325.0	0.7099949948684372	-18.074591998993633	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	186	49	124	0	0	False	0.05	1	None	None
132	3.9809494265743894	5090	203	365	17272	17272	6.78664047151277	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28591470258136925	-2038.0	0.11739130434782609	-27.0	0.0	0.0	0.8096329769646203	-73458.0	0.6565861417635948	-33023.0	0.7334113673484898	-18.670710819171852	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	167	62	108	0	0	False	0.05	1	None	None
133	5.627624521004174	6075	213	365	40424	40423	13.308312757201646	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14772727272727273	-1053.0	0.07391304347826087	-17.0	0.0	0.0	0.5544582828171498	-50306.0	0.19628193657421214	-9872.0	0.47723105183878906	-12.149038533482978	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	210	78	120	0	0	False	0.1	1	None	None
134	3.9484162741328777	5211	194	365	18596	18596	7.137209748608712	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2689393939393939	-1917.0	0.1565217391304348	-36.0	0.0	0.0	0.7950402292516257	-72134.0	0.6302614574013321	-31699.0	0.719640520841602	-18.320141542075913	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	186	50	125	0	0	False	0.05	1	None	None
135	5.760307163468177	5521	214	365	24642	24609	8.92664372396305	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2254489337822671	-1607.0	0.06956521739130435	-16.0	0.0	0.0	0.7284029538190234	-66088.0	0.510706829704742	-25686.0	0.6493490771276942	-16.530707566721574	3.0	3.0	0.2	2.0	gamma(1,2)	gamma(3,1)	7128	230	365	201	173	113	0	0	False	0.05	1	None	None
136	5.796376610016067	6033	200	365	37913	37877	12.568539698325875	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.15361952861952863	-1095.0	0.13043478260869565	-30.0	0.0	0.0	0.5821338035930783	-52817.0	0.24690327070285317	-12418.0	0.5062903616793407	-12.88881159235875	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	178	69	118	0	0	False	0.1	1	None	None
137	4.710734005854499	5417	211	365	21801	21801	8.049104670481816	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24003928170594838	-1711.0	0.08260869565217391	-19.0	0.0	0.0	0.7597156398104266	-68929.0	0.5665374291679094	-28494.0	0.6838200259495516	-17.40824662020281	2.0	2.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	232	60	135	0	0	False	0.05	1	None	None
138	7.552985688167872	6243	220	365	51094	51032	16.368412622136795	6.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12415824915824916	-885.0	0.043478260869565216	-10.0	0.0	0.0	0.4368566075168081	-39636.0	0.014653544089869769	737.0	0.3570260929648899	-9.08893866854783	5.0	5.0	1.2	12.0	gamma(1,2)	gamma(3,1)	7128	230	365	192	198	107	0	0	False	0.1	1	None	None
139	3.8944519449066393	5215	205	365	18722	18722	7.180057526366252	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26837822671156003	-1913.0	0.10869565217391304	-25.0	0.0	0.0	0.7936514934420809	-72008.0	0.6277562381946515	-31573.0	0.7179574008159448	-18.277293764318372	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	172	66	127	0	0	False	0.05	1	None	None
140	7.888075283724464	6317	206	365	58176	58174	18.418869716637644	6.0	25.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1137766554433221	-811.0	0.10434782608695652	-24.0	0.0	0.0	0.35880083765017085	-32554.0	0.1566557311860026	7879.0	0.2764812997895231	-7.03848157404698	5.0	5.0	1.5	15.0	gamma(1,2)	gamma(3,1)	7128	230	365	161	81	127	0	0	False	0.15000000000000002	1	None	None
141	3.8166383236909907	5253	205	365	20347	20347	7.746811345897583	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26304713804713803	-1875.0	0.10869565217391304	-25.0	0.0	0.0	0.7757412101840626	-70383.0	0.5954468635053186	-29948.0	0.695694526212069	-17.71053994478704	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	175	73	131	0	0	False	0.05	1	None	None
142	3.8480746042267	5259	202	365	19935	19935	7.581289218482601	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2622053872053872	-1869.0	0.12173913043478261	-28.0	0.0	0.0	0.7802821558470187	-70795.0	0.6036385326573218	-30360.0	0.7021964645137002	-17.876062072202025	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	175	71	132	0	0	False	0.05	1	None	None
143	3.8285210196096373	5198	209	365	19809	19808	7.621777606771835	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2707631874298541	-1930.0	0.09130434782608696	-21.0	0.0	0.0	0.7816708916565634	-70921.0	0.6061636345561189	-30487.0	0.7006060245725249	-17.835573683912788	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	175	72	132	0	0	False	0.05	1	None	None
144	5.7154710149747245	6047	206	365	39150	39150	12.948569538614189	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.15165544332210998	-1081.0	0.10434782608695652	-24.0	0.0	0.0	0.5684999448914362	-51580.0	0.22159260363853267	-11145.0	0.49136226346719974	-12.508781752070435	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	172	74	132	0	0	False	0.1	1	None	None
145	185.05958814595863	7081	206	365	1164311	1162860	328.8549639881373	96.0	447.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.006593714927048261	-47.0	0.10434782608695652	-24.0	0.0	0.0	11.832701421800948	1073581.0	22.120787354607813	1112565.0	11.917878228300685	303.39761269745264	95.0	95.0	43.7	437.0	gamma(1,2)	gamma(3,1)	7128	230	365	154	70	139	0	0	False	0.6000000000000001	5	None	None
146	5.9383182568661494	6079	212	365	19739	19739	6.494160223721007	4.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14716610549943884	-1049.0	0.0782608695652174	-18.0	0.0	0.0	0.782442411550755	-70991.0	0.6075355403121583	-30556.0	0.7449003963700908	-18.963191066963617	3.0	3.0	0.2	-2.0	gamma(3,1)	gamma(3,1)	7128	230	365	175	87	132	0	0	False	0.05	1	None	None
147	25.977290606863438	6851	149	365	172489	172468	50.35440081739892	16.0	69.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03886083052749719	-277.0	0.3521739130434783	-81.0	0.0	0.0	0.9011242147029649	81759.0	2.429128143950691	122173.0	0.9779905710703157	24.897049526714294	15.0	15.0	5.9	59.0	gamma(1,2)	gamma(0.5,1.0)	7128	230	365	164	79	125	0	0	False	0.45	1	None	None
148	50.01143699684728	6963	205	365	322424	322393	92.61065632629614	28.0	129.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.023148148148148147	-165.0	0.10869565217391304	-25.0	0.0	0.0	2.55366471949741	231694.0	5.4100407595188384	272098.0	2.6378747839404766	67.15330503561151	27.0	27.0	11.9	119.0	gamma(1,2)	gamma(3,1)	7128	230	365	182	96	134	0	0	False	0.7500000000000001	1	None	None
149	5.594040225444946	6009	206	365	37412	37411	12.451988683641204	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.15698653198653198	-1119.0	0.10434782608695652	-24.0	0.0	0.0	0.587655681692935	-53318.0	0.256168605229148	-12884.0	0.5108686468808856	-13.00536260704342	3.0	3.0	0.6	6.0	gamma(1,2)	gamma(3,1)	7128	230	365	171	69	122	0	0	False	0.1	1	None	None
150	5.038281646698837	5780	203	365	19018	19018	6.5806228373702425	3.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.18911335578002245	-1348.0	0.11739130434782609	-27.0	0.0	0.0	0.790389066460928	-71712.0	0.6218709613281639	-31277.0	0.7415040252134074	-18.87672845331438	2.0	2.0	0.2	-2.0	gamma(2,2)	gamma(3,1)	7128	230	365	187	52	129	0	0	False	0.05	1	None	None
151	3.950585630556785	5149	201	365	18005	18005	6.993590988541464	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.27763748597081933	-1979.0	0.12608695652173912	-29.0	0.0	0.0	0.8015540615011573	-72725.0	0.642012128442191	-32290.0	0.7252820645523886	-18.46376030214316	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	177	55	118	0	0	False	0.05	1	None	None
152	4.830060922015617	4420	177	365	11469	11469	5.189592760180996	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.37991021324354657	-2708.0	0.23043478260869565	-53.0	0.0	0.0	0.8735919761931004	-79261.0	0.7719654041157172	-38826.0	0.7961456122860677	-20.267758530503627	1.0	1.0	0.4	-4.0	gamma(1,2)	gamma(3,1)	7128	230	365	189	75	6	0	0	False	0.05	1	None	None
153	3.919731929741405	5163	203	365	18459	18459	7.1504938988959905	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2756734006734007	-1965.0	0.11739130434782609	-27.0	0.0	0.0	0.7965502039016863	-72271.0	0.6329853862212944	-31836.0	0.7191187010287081	-18.306857391788633	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	157	67	126	0	0	False	0.05	1	None	None
154	3.9218022312440466	5082	208	365	18094	18094	7.12081857536403	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28703703703703703	-2046.0	0.09565217391304348	-22.0	0.0	0.0	0.8005731290642566	-72636.0	0.6402425688438215	-32201.0	0.7202843888173989	-18.336532715320594	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	166	65	120	0	0	False	0.05	1	None	None
155	6.692636589048339	4637	206	365	44710	44665	19.28401984041406	4.0	30.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3494668911335578	-2491.0	0.10434782608695652	-24.0	0.0	0.0	0.5072192218670781	-46020.0	0.1119395566159658	-5630.0	0.24249700527680246	-6.173331450270563	3.0	3.0	2.0	20.0	empirical	gamma(3,1)	7128	230	365	213	84	139	0	0	False	0.1	1	None	None
156	3.887399036122898	5145	207	365	18816	18816	7.314285714285714	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2781986531986532	-1983.0	0.1	-23.0	0.0	0.0	0.7926154524413094	-71914.0	0.6258872651356994	-31479.0	0.712684731778747	-18.14306557639891	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	181	74	115	0	0	False	0.05	1	None	None
157	56.11576205509025	7007	212	365	376173	376145	107.37062937062937	30.0	148.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.016975308641975308	-121.0	0.0782608695652174	-18.0	0.0	0.0	3.14607075939601	285443.0	6.478775226165623	325850.0	3.217666957752927	81.91327807994475	29.0	29.0	13.8	138.0	gamma(1,2)	gamma(3,1)	7128	230	365	148	91	131	0	0	False	0.9500000000000001	1	None	None
158	5.759415607259855	5914	198	365	34580	34580	11.69428474805546	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17031425364758698	-1214.0	0.1391304347826087	-32.0	0.0	0.0	0.6188691722693707	-56150.0	0.3124565066109951	-15715.0	0.540632306380804	-13.763066542629163	3.0	3.0	0.6	6.0	gamma(1,2)	gamma(3,1)	7128	230	365	182	45	113	0	0	False	0.1	1	None	None
159	3.887528631394494	5213	196	365	19703	19686	7.5591789756378285	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.268658810325477	-1915.0	0.14782608695652175	-34.0	0.0	0.0	0.7828391932106249	-71027.0	0.6085893229943334	-30609.0	0.7030649854604517	-17.898172315046796	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	176	80	123	0	0	False	0.05	1	None	None
160	5.819149517401745	6199	170	365	44750	44726	14.437812550411357	4.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.130331088664422	-929.0	0.2608695652173913	-60.0	0.0	0.0	0.5067783533561115	-45980.0	0.11072671239685854	-5569.0	0.4328627363643109	-11.019538740273267	3.0	3.0	1.0	10.0	gamma(1,2)	empirical	7128	230	365	167	107	146	0	0	False	0.1	1	None	None
161	3.8228755394572187	5267	208	365	19901	19901	7.556863489652554	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26108305274971944	-1861.0	0.09565217391304348	-22.0	0.0	0.0	0.7806568940813402	-70829.0	0.6043145441892832	-30394.0	0.7031559409553433	-17.90048780103207	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	184	81	122	0	0	False	0.05	1	None	None
162	3.7949510830896873	5330	212	365	20015	20015	7.51031894934334	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25224466891133557	-1798.0	0.0782608695652174	-18.0	0.0	0.0	0.7794004188250854	-70715.0	0.6020479172880008	-30280.0	0.7049842749315589	-17.947032341341284	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	176	81	124	0	0	False	0.05	1	None	None
163	3.8034257671502014	5313	206	365	20432	20432	7.691323169584039	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25462962962962965	-1815.0	0.10434782608695652	-24.0	0.0	0.0	0.7748043645982585	-70298.0	0.5937568346754151	-29863.0	0.6978741785914525	-17.766028121100586	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	194	80	123	0	0	False	0.05	1	None	None
164	3.7864723279618	5329	206	365	20772	20753	7.795834115218615	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.252384960718294	-1799.0	0.10434782608695652	-24.0	0.0	0.0	0.7710569822550425	-69958.0	0.5873744905060145	-29542.0	0.6937688439695895	-17.66151717546601	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	194	92	122	0	0	False	0.05	1	None	None
165	3.772653492401755	5303	209	365	20838	20838	7.858947765415802	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25603254769921435	-1825.0	0.09130434782608696	-21.0	0.0	0.0	0.7703295492119475	-69892.0	0.585684461676111	-29457.0	0.6912896524199061	-17.59840352526882	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	196	91	122	0	0	False	0.05	1	None	None
166	5.558854599288123	6098	211	365	42164	42164	13.82879632666448	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14450056116722784	-1030.0	0.08260869565217391	-19.0	0.0	0.0	0.5352805025901025	-48566.0	0.16166616959936375	-8131.0	0.4567857367107659	-11.628554964020143	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	206	87	122	0	0	False	0.1	1	None	None
167	3.763727311385784	5328	209	365	20948	20923	7.863363363363363	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25252525252525254	-1800.0	0.09130434782608696	-21.0	0.0	0.0	0.7691171608067894	-69782.0	0.5839944328462073	-29372.0	0.691116201619894	-17.593987927321262	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	195	99	120	0	0	False	0.05	1	None	None
168	5.789547624179965	5382	208	365	22616	22616	8.40431066518023	4.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24494949494949494	-1746.0	0.09565217391304348	-22.0	0.0	0.0	0.750732943899482	-68114.0	0.5503330350929516	-27679.0	0.6698670427565045	-17.053040625504394	3.0	3.0	0.1	1.0	gamma(1,2)	gamma(3,1)	7128	230	365	194	120	127	0	0	False	0.05	1	None	None
169	5.575132326429468	6120	205	365	42358	42356	13.84248366013072	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1414141414141414	-1008.0	0.10869565217391304	-25.0	0.0	0.0	0.5331422903119145	-48372.0	0.15784869271299334	-7939.0	0.4562480793044651	-11.614867630553904	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	218	100	134	0	0	False	0.1	1	None	None
170	4.780679469642893	5291	207	365	20849	20816	7.880929880929881	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25771604938271603	-1837.0	0.1	-23.0	0.0	0.0	0.7702083103714317	-69881.0	0.5861218809026743	-29479.0	0.6904261644920744	-17.576421409754744	2.0	2.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	196	93	121	0	0	False	0.05	1	None	None
171	4.813465234214896	5361	211	365	21841	21841	8.148106696511844	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2478956228956229	-1767.0	0.08260869565217391	-19.0	0.0	0.0	0.75927477129946	-68889.0	0.5657421214832489	-28454.0	0.6799310893159021	-17.30924459417278	2.0	2.0	0.1	1.0	gamma(1,2)	gamma(3,1)	7128	230	365	208	107	118	0	0	False	0.05	1	None	None
172	3.7655239840777126	5298	207	365	21193	21193	8.000377500943753	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25673400673400676	-1830.0	0.1	-23.0	0.0	0.0	0.766416841177119	-69537.0	0.578626105974749	-29102.0	0.6857340966233492	-17.45697378974087	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	188	100	123	0	0	False	0.05	1	None	None
173	3.777869692104594	5349	207	365	20831	20831	7.788745559917742	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24957912457912457	-1779.0	0.1	-23.0	0.0	0.0	0.7704067012013667	-69899.0	0.5858236405209265	-29464.0	0.6940472922346872	-17.66860573076688	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	191	98	124	0	0	False	0.05	1	None	None
174	5.529268611093867	6160	214	365	42448	42368	13.781818181818181	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.13580246913580246	-968.0	0.06956521739130435	-16.0	0.0	0.0	0.5321503361622396	-48282.0	0.15761010040759518	-7927.0	0.4586311032734487	-11.675533108866443	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	190	99	124	0	0	False	0.1	1	None	None
175	5.714334498424562	5721	220	365	29219	29218	10.214647788848103	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1973905723905724	-1407.0	0.043478260869565216	-10.0	0.0	0.0	0.6779565744516698	-61511.0	0.41906750173973556	-21077.0	0.5987544944400459	-15.242703501836521	3.0	3.0	0.4	4.0	gamma(1,2)	gamma(3,1)	7128	230	365	400	104	129	0	0	False	0.05	1	None	None
176	5.695963022701876	6143	207	365	43948	43948	14.308318411199739	4.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.13818742985409652	-985.0	0.1	-23.0	0.0	0.0	0.5156177670009919	-46782.0	0.1261954468635053	-6347.0	0.4379494454147926	-11.149032879484885	3.0	3.0	1.0	10.0	gamma(1,2)	gamma(3,1)	7128	230	365	199	92	136	0	0	False	0.1	1	None	None
177	5.851443681225543	5413	216	365	22635	22635	8.363199704415296	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24060044893378227	-1715.0	0.06086956521739131	-14.0	0.0	0.0	0.7505235313567729	-68095.0	0.5499552639427379	-27660.0	0.6714819382063693	-17.094151586269327	3.0	3.0	0.2	2.0	gamma(1,2)	gamma(3,1)	7128	230	365	204	116	125	0	0	False	0.05	1	None	None
178	3.7438520550786913	5319	213	365	21059	21059	7.91840571536003	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2537878787878788	-1809.0	0.07391304347826087	-17.0	0.0	0.0	0.767893750688857	-69671.0	0.5812903867183616	-29236.0	0.6889540618368439	-17.538945575324593	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	189	87	130	0	0	False	0.05	1	None	None
179	5.682086615721301	6101	201	365	44907	44907	14.721193247008687	4.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1440796857463524	-1027.0	0.12608695652173912	-29.0	0.0	0.0	0.5050479444505677	-45823.0	0.10712794512376976	-5388.0	0.4217311503103829	-10.736158043675937	3.0	3.0	1.0	10.0	gamma(1,2)	gamma(3,1)	7128	230	365	223	87	130	0	0	False	0.1	1	None	None
180	5.816522367521144	6292	164	365	22261	22229	7.075969485060394	4.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11728395061728394	-836.0	0.28695652173913044	-66.0	0.0	0.0	0.7546456519343105	-68469.0	0.5580276369420419	-28066.0	0.7220461231703379	-18.38138180562423	3.0	3.0	0.0	0.0	gamma(3,1)	gamma(0.5,1.0)	7128	230	365	214	108	120	0	0	False	0.05	1	None	None
181	5.843958863602029	5411	215	365	22899	22899	8.463869894659029	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24088103254769921	-1717.0	0.06521739130434782	-15.0	0.0	0.0	0.7476137991843933	-67831.0	0.5447062332239785	-27396.0	0.6675274737731204	-16.993481396025594	3.0	3.0	0.2	2.0	gamma(1,2)	gamma(3,1)	7128	230	365	189	126	127	0	0	False	0.05	1	None	None
182	4.511984353765911	4545	189	365	12589	12589	5.5397139713971395	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.36237373737373735	-2583.0	0.1782608695652174	-41.0	0.0	0.0	0.8612476578860355	-78141.0	0.7496967889452232	-37706.0	0.7823923664272082	-19.917637319287486	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	189	84	18	0	0	False	0.05	1	None	None
183	3.7758069701563004	5341	208	365	20802	20787	7.789552518255008	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25070145903479235	-1787.0	0.09565217391304348	-22.0	0.0	0.0	0.7707263308718175	-69928.0	0.5866984789740531	-29508.0	0.694015593794105	-17.667798772429617	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	180	99	123	0	0	False	0.05	1	None	None
184	4.809684970208392	5374	209	365	22092	22092	8.221808708596948	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24607182940516273	-1754.0	0.09130434782608696	-21.0	0.0	0.0	0.7565083213931445	-68638.0	0.5607515657620041	-28203.0	0.6770359722535046	-17.235542582087675	2.0	2.0	0.1	1.0	gamma(1,2)	gamma(3,1)	7128	230	365	197	98	132	0	0	False	0.05	1	None	None
185	5.716068013459482	6062	169	365	42785	42784	14.115803365225998	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1495510662177329	-1066.0	0.26521739130434785	-61.0	0.0	0.0	0.5284360189573459	-47945.0	0.14933890048712595	-7511.0	0.4455117029244411	-11.341547925458626	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(1,2)	7128	230	365	177	93	141	0	0	False	0.1	1	None	None
186	3.893891754326199	5224	196	365	19569	19569	7.491960183767228	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2671156004489338	-1904.0	0.14782608695652175	-34.0	0.0	0.0	0.7843161027223631	-71161.0	0.6109155979719654	-30726.0	0.7057054326579256	-17.965391106917394	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	163	84	121	0	0	False	0.05	1	None	None
187	7.440235186340216	6712	214	365	46118	46077	13.741954707985697	6.0	19.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.058361391694725026	-416.0	0.06956521739130435	-16.0	0.0	0.0	0.4917006502810537	-44612.0	0.08386519534745004	-4218.0	0.4601969957096768	-11.715396582698927	5.0	5.0	0.9	9.0	gamma(2,2)	gamma(3,1)	7128	230	365	206	104	137	0	0	False	0.1	1	None	None
